ligand,target,vina_mode,vina_score
PM48_04,4JT6,6,-9.768
PM48_04,4JT6,7,-9.469
PM48_04,4JT6,8,-9.169
PM48_04,4JT6,9,-9.032
PM48_05,4L23,1,-9.634
PM48_05,4L23,2,-9.271
PM48_05,4L23,3,-9.167
PM48_05,4L23,4,-9.057
PM48_05,4L23,5,-8.973
PM48_05,4L23,6,-8.954
PM48_05,4L23,7,-8.935
PM48_05,4L23,8,-8.71
PM48_05,4L23,9,-8.618
PM48_05,4JT6,1,-9.239
PM48_05,4JT6,2,-9.227
PM48_05,4JT6,3,-9.126
PM48_05,4JT6,4,-9.101
PM48_05,4JT6,5,-9.083
PM48_05,4JT6,6,-8.998
PM48_05,4JT6,7,-8.949
PM48_05,4JT6,8,-8.913
PM48_05,4JT6,9,-8.868
PM48_06,4L23,1,-8.186
PM48_06,4L23,2,-8.038
PM48_06,4L23,3,-7.673
PM48_06,4L23,4,-7.631
PM48_06,4L23,5,-7.402
PM48_06,4L23,6,-7.241
PM48_06,4L23,7,-7.212
PM48_06,4L23,8,-7.144
PM48_06,4L23,9,-7.081
PM48_06,4JT6,1,-9.247
PM48_06,4JT6,2,-8.556
PM48_06,4JT6,3,-8.36
PM48_06,4JT6,4,-8.202
PM48_06,4JT6,5,-8.016
PM48_06,4JT6,6,-7.639
PM48_06,4JT6,7,-7.591
PM48_06,4JT6,8,-7.475
PM48_06,4JT6,9,-7.467
PM48_07,4L23,1,-9.278
PM48_07,4L23,2,-8.738
PM48_07,4L23,3,-7.773
PM48_07,4L23,4,-7.695
PM48_07,4L23,5,-7.486
PM48_07,4L23,6,-7.186
PM48_07,4L23,7,-7.037
PM48_07,4L23,8,-6.842
PM48_07,4L23,9,-6.715
PM48_07,4JT6,1,-10.489
PM48_07,4JT6,2,-9.518
PM48_07,4JT6,3,-9.398
PM48_07,4JT6,4,-9.152
PM48_07,4JT6,5,-8.657
PM48_07,4JT6,6,-8.435
PM48_07,4JT6,7,-8.382
PM48_07,4JT6,8,-8.084
PM48_07,4JT6,9,-7.744
PM48_08,4L23,1,-7.691
PM48_08,4L23,2,-7.52
PM48_08,4L23,3,-7.419
PM48_08,4L23,4,-7.288
PM48_08,4L23,5,-7.123
PM48_08,4L23,6,-6.92
PM48_08,4L23,7,-6.84
PM48_08,4L23,8,-6.597
PM48_08,4L23,9,-6.525
PM48_08,4JT6,1,-9.085
PM48_08,4JT6,2,-8.357
PM48_08,4JT6,3,-7.962
PM48_08,4JT6,4,-7.947
PM48_08,4JT6,5,-7.923
PM48_08,4JT6,6,-7.629
PM48_08,4JT6,7,-7.537
PM48_08,4JT6,8,-7.503
PM48_08,4JT6,9,-7.402
PM48_09,4L23,1,-8.379
PM48_09,4L23,2,-8.321
PM48_09,4L23,3,-7.397
PM48_09,4L23,4,-7.247
PM48_09,4L23,5,-7.01
PM48_09,4L23,6,-6.896
PM48_09,4L23,7,-6.83
PM48_09,4L23,8,-6.799
PM48_09,4L23,9,-6.737
PM48_09,4JT6,1,-8.294
PM48_09,4JT6,2,-8.199
PM48_09,4JT6,3,-8.169
PM48_09,4JT6,4,-8.119
PM48_09,4JT6,5,-8.059
PM48_09,4JT6,6,-7.988
PM48_09,4JT6,7,-7.954
PM48_09,4JT6,8,-7.927
PM48_09,4JT6,9,-7.879
PM48_10,4L23,1,-9.091
PM48_10,4L23,2,-8.357
PM48_10,4L23,3,-8.314
PM48_10,4L23,4,-7.793
PM48_10,4L23,5,-7.774
PM48_10,4L23,6,-7.695
PM48_10,4L23,7,-7.443
PM48_10,4L23,8,-7.376
PM48_10,4L23,9,-6.99
PM48_10,4JT6,1,-10.095
PM48_10,4JT6,2,-10.089
PM48_10,4JT6,3,-9.343
PM48_10,4JT6,4,-9.301
PM48_10,4JT6,5,-9.272
PM48_10,4JT6,6,-9.076
PM48_10,4JT6,7,-8.943
PM48_10,4JT6,8,-8.827
PM48_10,4JT6,9,-8.748
PM48_11,4L23,1,-8.005
PM48_11,4L23,2,-7.879
PM48_11,4L23,3,-7.747
PM48_11,4L23,4,-7.332
PM48_11,4L23,5,-7.146
PM48_11,4L23,6,-7.055
PM48_11,4L23,7,-7.044
PM48_11,4L23,8,-7.016
PM48_11,4L23,9,-6.902
PM48_11,4JT6,1,-9.161
PM48_11,4JT6,2,-8.986
PM48_11,4JT6,3,-8.681
PM48_11,4JT6,4,-8.651
PM48_11,4JT6,5,-8.52
PM48_11,4JT6,6,-8.415
PM48_11,4JT6,7,-8.079
PM48_11,4JT6,8,-8.01
PM48_11,4JT6,9,-7.998
PM48_12,4L23,1,-8.859
PM48_12,4L23,2,-8.728
PM48_12,4L23,3,-7.501
PM48_12,4L23,4,-7.113
PM48_12,4L23,5,-7.032
PM48_12,4L23,6,-6.94
PM48_12,4L23,7,-6.894
PM48_12,4L23,8,-6.778
PM48_12,4L23,9,-6.688
PM48_12,4JT6,1,-7.663
PM48_12,4JT6,2,-7.472
PM48_12,4JT6,3,-7.322
PM48_12,4JT6,4,-7.223
PM48_12,4JT6,5,-7.181
PM48_12,4JT6,6,-7.107
PM48_12,4JT6,7,-6.885
PM48_12,4JT6,8,-6.885
PM48_12,4JT6,9,-6.813
PM48_13,4L23,1,-8.319
PM48_13,4L23,2,-8.159
PM48_13,4L23,3,-7.752
PM48_13,4L23,4,-7.462
PM48_13,4L23,5,-7.396
PM48_13,4L23,6,-7.29
PM48_13,4L23,7,-7.214
PM48_13,4L23,8,-7.127
PM48_13,4L23,9,-7.049
PM48_13,4JT6,1,-8.524
PM48_13,4JT6,2,-8.472
PM48_13,4JT6,3,-8.436
PM48_13,4JT6,4,-8.422
PM48_13,4JT6,5,-8.381
PM48_13,4JT6,6,-8.185
PM48_13,4JT6,7,-8.01
PM48_13,4JT6,8,-7.756
PM48_13,4JT6,9,-7.725
PM48_14,4L23,1,-7.786
PM48_14,4L23,2,-7.777
PM48_14,4L23,3,-7.11
PM48_14,4L23,4,-6.999
PM48_14,4L23,5,-6.953
PM48_14,4L23,6,-6.663
PM48_14,4L23,7,-6.598
PM48_14,4L23,8,-6.505
PM48_14,4L23,9,-6.505
PM48_14,4JT6,1,-8.642
PM48_14,4JT6,2,-7.81
PM48_14,4JT6,3,-7.469
PM48_14,4JT6,4,-7.441
PM48_14,4JT6,5,-7.362
PM48_14,4JT6,6,-7.209
PM48_14,4JT6,7,-7.124
PM48_14,4JT6,8,-6.96
PM48_14,4JT6,9,-6.691
PM48_15,4L23,1,-7.938
PM48_15,4L23,2,-7.467
PM48_15,4L23,3,-7.374
PM48_15,4L23,4,-7.306
PM48_15,4L23,5,-7.255
PM48_15,4L23,6,-7.161
PM48_15,4L23,7,-7.099
PM48_15,4L23,8,-7.065
PM48_15,4L23,9,-6.635
PM48_15,4JT6,1,-8.228
PM48_15,4JT6,2,-7.891
PM48_15,4JT6,3,-7.825
PM48_15,4JT6,4,-7.701
PM48_15,4JT6,5,-7.399
PM48_15,4JT6,6,-7.371
PM48_15,4JT6,7,-7.364
PM48_15,4JT6,8,-7.338
PM48_15,4JT6,9,-7.203
PM48_16,4L23,1,-8.751
PM48_16,4L23,2,-7.395
PM48_16,4L23,3,-7.325
PM48_16,4L23,4,-7.067
PM48_16,4L23,5,-6.871
PM48_16,4L23,6,-6.843
PM48_16,4L23,7,-6.81
PM48_16,4L23,8,-6.794
PM48_16,4L23,9,-6.754
PM48_16,4JT6,1,-7.765
PM48_16,4JT6,2,-7.657
PM48_16,4JT6,3,-7.362
PM48_16,4JT6,4,-7.23
PM48_16,4JT6,5,-7.057
PM48_16,4JT6,6,-6.964
PM48_16,4JT6,7,-6.779
PM48_16,4JT6,8,-6.678
PM48_16,4JT6,9,-6.555
PM48_17,4L23,1,-7.995
PM48_17,4L23,2,-7.672
PM48_17,4L23,3,-7.671
PM48_17,4L23,4,-7.65
PM48_17,4L23,5,-7.554
PM48_17,4L23,6,-7.524
PM48_17,4L23,7,-7.514
PM48_17,4L23,8,-7.462
PM48_17,4L23,9,-7.44
PM48_17,4JT6,1,-8.497
PM48_17,4JT6,2,-8.278
PM48_17,4JT6,3,-7.863
PM48_17,4JT6,4,-7.746
PM48_17,4JT6,5,-7.65
PM48_17,4JT6,6,-7.592
PM48_17,4JT6,7,-7.488
PM48_17,4JT6,8,-7.431
PM48_17,4JT6,9,-7.265
PM48_18,4L23,1,-8.948
PM48_18,4L23,2,-8.947
PM48_18,4L23,3,-7.866
PM48_18,4L23,4,-7.843
PM48_18,4L23,5,-7.771
PM48_18,4L23,6,-7.771
PM48_18,4L23,7,-7.489
PM48_18,4L23,8,-7.48
PM48_18,4L23,9,-7.462
PM48_18,4JT6,1,-8.567
PM48_18,4JT6,2,-8.559
PM48_18,4JT6,3,-8.544
PM48_18,4JT6,4,-8.535
PM48_18,4JT6,5,-8.434
PM48_18,4JT6,6,-8.418
PM48_18,4JT6,7,-8.337
PM48_18,4JT6,8,-8.268
PM48_18,4JT6,9,-8.229
PM48_19,4L23,1,-6.238
PM48_19,4L23,2,-6.197
PM48_19,4L23,3,-6.187
PM48_19,4L23,4,-6.151
PM48_19,4L23,5,-5.653
PM48_19,4L23,6,-5.632
PM48_19,4L23,7,-5.628
PM48_19,4L23,8,-5.515
PM48_19,4L23,9,-5.423
PM48_19,4JT6,1,-6.452
PM48_19,4JT6,2,-6.338
PM48_19,4JT6,3,-6.253
PM48_19,4JT6,4,-6.141
PM48_19,4JT6,5,-6.093
PM48_19,4JT6,6,-6.075
PM48_19,4JT6,7,-6.029
PM48_19,4JT6,8,-6.009
PM48_19,4JT6,9,-5.982
PM48_20,4L23,1,-8.805
PM48_20,4L23,2,-8.625
PM48_20,4L23,3,-7.589
PM48_20,4L23,4,-7.365
PM48_20,4L23,5,-7.288
PM48_20,4L23,6,-7.281
PM48_20,4L23,7,-7.166
PM48_20,4L23,8,-7.105
PM48_20,4L23,9,-7.035
PM48_20,4JT6,1,-8.865
PM48_20,4JT6,2,-8.684
PM48_20,4JT6,3,-8.582
PM48_20,4JT6,4,-8.338
PM48_20,4JT6,5,-7.947
PM48_20,4JT6,6,-7.865
PM48_20,4JT6,7,-7.854
PM48_20,4JT6,8,-7.831
PM48_20,4JT6,9,-7.781
PM48_21,4L23,1,-8.288
PM48_21,4L23,2,-7.967
PM48_21,4L23,3,-7.717
PM48_21,4L23,4,-7.662
PM48_21,4L23,5,-7.582
PM48_21,4L23,6,-7.572
PM48_21,4L23,7,-7.533
PM48_21,4L23,8,-7.512
PM48_21,4L23,9,-7.42
PM48_21,4JT6,1,-9.303
PM48_21,4JT6,2,-9.151
PM48_21,4JT6,3,-9.109
PM48_21,4JT6,4,-8.961
PM48_21,4JT6,5,-8.795
PM48_21,4JT6,6,-8.583
PM48_21,4JT6,7,-8.17
PM48_21,4JT6,8,-8.166
PM48_21,4JT6,9,-7.941
PM48_22,4L23,1,-7.429
PM48_22,4L23,2,-7.422
PM48_22,4L23,3,-7.325
PM48_22,4L23,4,-7.161
PM48_22,4L23,5,-7.113
PM48_22,4L23,6,-7.058
PM48_22,4L23,7,-6.854
PM48_22,4L23,8,-6.754
PM48_22,4L23,9,-6.643
PM48_22,4JT6,1,-7.951
PM48_22,4JT6,2,-7.823
PM48_22,4JT6,3,-7.649
PM48_22,4JT6,4,-7.582
PM48_22,4JT6,5,-7.513
PM48_22,4JT6,6,-7.432
PM48_22,4JT6,7,-7.43
PM48_22,4JT6,8,-7.385
PM48_22,4JT6,9,-7.281
PM48_23,4L23,1,-7.713
PM48_23,4L23,2,-7.634
PM48_23,4L23,3,-7.481
PM48_23,4L23,4,-6.976
PM48_23,4L23,5,-6.831
PM48_23,4L23,6,-6.807
PM48_23,4L23,7,-6.732
PM48_23,4L23,8,-6.657
PM48_23,4L23,9,-6.451
PM48_23,4JT6,1,-7.804
PM48_23,4JT6,2,-7.581
PM48_23,4JT6,3,-7.107
PM48_23,4JT6,4,-7.057
PM48_23,4JT6,5,-7.01
PM48_23,4JT6,6,-6.978
PM48_23,4JT6,7,-6.963
PM48_23,4JT6,8,-6.851
PM48_23,4JT6,9,-6.782
PM48_24,4L23,1,-7.537
PM48_24,4L23,2,-6.802
PM48_24,4L23,3,-6.773
PM48_24,4L23,4,-6.385
PM48_24,4L23,5,-6.377
PM48_24,4L23,6,-6.329
PM48_24,4L23,7,-6.295
PM48_24,4L23,8,-6.078
PM48_24,4L23,9,-6.012
PM48_24,4JT6,1,-6.8
PM48_24,4JT6,2,-6.715
PM48_24,4JT6,3,-6.708
PM48_24,4JT6,4,-6.652
PM48_24,4JT6,5,-6.499
PM48_24,4JT6,6,-6.452
PM48_24,4JT6,7,-6.285
PM48_24,4JT6,8,-6.063
PM48_24,4JT6,9,-5.953
PM48_25,4L23,1,-6.082
PM48_25,4L23,2,-5.662
PM48_25,4L23,3,-5.372
PM48_25,4L23,4,-5.149
PM48_25,4L23,5,-4.933
PM48_25,4L23,6,-4.903
PM48_25,4L23,7,-4.7
PM48_25,4L23,8,-4.465
PM48_25,4L23,9,-4.324
PM48_25,4JT6,1,-6.736
PM48_25,4JT6,2,-6.527
PM48_25,4JT6,3,-6.346
PM48_25,4JT6,4,-6.302
PM48_25,4JT6,5,-6.275
PM48_25,4JT6,6,-6.274
PM48_25,4JT6,7,-6.166
PM48_25,4JT6,8,-5.992
PM48_25,4JT6,9,-5.613
PM48_26,4L23,1,-9.116
PM48_26,4L23,2,-8.699
PM48_26,4L23,3,-8.645
PM48_26,4L23,4,-8.064
PM48_26,4L23,5,-8.05
PM48_26,4L23,6,-7.945
PM48_26,4L23,7,-7.754
PM48_26,4L23,8,-7.723
PM48_26,4L23,9,-7.707
PM48_26,4JT6,1,-8.879
PM48_26,4JT6,2,-8.766
PM48_26,4JT6,3,-8.514
PM48_26,4JT6,4,-8.507
PM48_26,4JT6,5,-8.44
PM48_26,4JT6,6,-8.228
PM48_26,4JT6,7,-8.16
PM48_26,4JT6,8,-8.067
PM48_26,4JT6,9,-7.963
PM48_27,4L23,1,-8.501
PM48_27,4L23,2,-8.436
PM48_27,4L23,3,-8.309
PM48_27,4L23,4,-7.983
PM48_27,4L23,5,-7.731
PM48_27,4L23,6,-7.689
PM48_27,4L23,7,-7.604
PM48_27,4L23,8,-7.563
PM48_27,4L23,9,-7.527
PM48_27,4JT6,1,-8.08
PM48_27,4JT6,2,-7.645
PM48_27,4JT6,3,-7.632
PM48_27,4JT6,4,-7.611
PM48_27,4JT6,5,-7.56
PM48_27,4JT6,6,-7.5
PM48_27,4JT6,7,-7.432
PM48_27,4JT6,8,-7.151
PM48_27,4JT6,9,-7.118
PM48_28,4L23,1,-8.226
PM48_28,4L23,2,-8.141
PM48_28,4L23,3,-8.034
PM48_28,4L23,4,-7.69
PM48_28,4L23,5,-7.579
PM48_28,4L23,6,-7.465
PM48_28,4L23,7,-7.203
PM48_28,4L23,8,-7.195
PM48_28,4L23,9,-7.086
PM48_28,4JT6,1,-9.343
PM48_28,4JT6,2,-8.673
PM48_28,4JT6,3,-8.643
PM48_28,4JT6,4,-8.403
PM48_28,4JT6,5,-8.273
PM48_28,4JT6,6,-8.076
PM48_28,4JT6,7,-8.012
PM48_28,4JT6,8,-7.982
PM48_28,4JT6,9,-7.971
PM48_29,4L23,1,-8.311
PM48_29,4L23,2,-8.185
PM48_29,4L23,3,-8.112
PM48_29,4L23,4,-8.087
PM48_29,4L23,5,-7.926
PM48_29,4L23,6,-7.879
PM48_29,4L23,7,-7.643
PM48_29,4L23,8,-7.384
PM48_29,4L23,9,-7.309
PM48_29,4JT6,1,-7.718
PM48_29,4JT6,2,-7.584
PM48_29,4JT6,3,-7.402
PM48_29,4JT6,4,-7.391
PM48_29,4JT6,5,-7.232
PM48_29,4JT6,6,-7.195
PM48_29,4JT6,7,-7.172
PM48_29,4JT6,8,-7.171
PM48_29,4JT6,9,-7.104
PM48_30,4L23,1,-7.6
PM48_30,4L23,2,-7.585
PM48_30,4L23,3,-7.446
PM48_30,4L23,4,-7.379
PM48_30,4L23,5,-7.369
PM48_30,4L23,6,-7.251
PM48_30,4L23,7,-7.229
PM48_30,4L23,8,-7.039
PM48_30,4L23,9,-6.984
PM48_30,4JT6,1,-8.12
PM48_30,4JT6,2,-8.092
PM48_30,4JT6,3,-8.023
PM48_30,4JT6,4,-7.892
PM48_30,4JT6,5,-7.683
PM48_30,4JT6,6,-7.651
PM48_30,4JT6,7,-7.625
PM48_30,4JT6,8,-7.594
PM48_30,4JT6,9,-7.529
PM48_31,4L23,1,-9.315
PM48_31,4L23,2,-9.289
PM48_31,4L23,3,-9.225
PM48_31,4L23,4,-9.14
PM48_31,4L23,5,-9.024
PM48_31,4L23,6,-8.955
PM48_31,4L23,7,-8.91
PM48_31,4L23,8,-8.654
PM48_31,4L23,9,-8.625
PM48_31,4JT6,1,-10.737
PM48_31,4JT6,2,-10.624
PM48_31,4JT6,3,-10.418
PM48_31,4JT6,4,-10.31
PM48_31,4JT6,5,-10.169
PM48_31,4JT6,6,-10.153
PM48_31,4JT6,7,-9.987
PM48_31,4JT6,8,-9.786
PM48_31,4JT6,9,-9.614
PM48_32,4L23,1,-7.58
PM48_32,4L23,2,-7.471
PM48_32,4L23,3,-7.369
PM48_32,4L23,4,-7.282
PM48_32,4L23,5,-7.166
PM48_32,4L23,6,-7.091
PM48_32,4L23,7,-7.017
PM48_32,4L23,8,-6.863
PM48_32,4L23,9,-6.792
PM48_32,4JT6,1,-8.194
PM48_32,4JT6,2,-7.603
PM48_32,4JT6,3,-7.296
PM48_32,4JT6,4,-7.292
PM48_32,4JT6,5,-7.137
PM48_32,4JT6,6,-7.111
PM48_32,4JT6,7,-6.993
PM48_32,4JT6,8,-6.926
PM48_32,4JT6,9,-6.889
PM48_33,4L23,1,-7.841
PM48_33,4L23,2,-7.611
PM48_33,4L23,3,-7.453
PM48_33,4L23,4,-7.334
PM48_33,4L23,5,-7.032
PM48_33,4L23,6,-6.988
PM48_33,4L23,7,-6.869
PM48_33,4L23,8,-6.82
PM48_33,4L23,9,-6.795
PM48_33,4JT6,1,-9.271
PM48_33,4JT6,2,-8.828
PM48_33,4JT6,3,-8.019
PM48_33,4JT6,4,-7.722
PM48_33,4JT6,5,-7.651
PM48_33,4JT6,6,-7.589
PM48_33,4JT6,7,-7.581
PM48_33,4JT6,8,-7.178
PM48_33,4JT6,9,-7.014
PM48_34,4L23,1,-8.363
PM48_34,4L23,2,-8.315
PM48_34,4L23,3,-7.593
PM48_34,4L23,4,-7.563
PM48_34,4L23,5,-7.562
PM48_34,4L23,6,-7.38
PM48_34,4L23,7,-7.291
PM48_34,4L23,8,-7.268
PM48_34,4L23,9,-7.261
PM48_34,4JT6,1,-9.074
PM48_34,4JT6,2,-8.43
PM48_34,4JT6,3,-8.121
PM48_34,4JT6,4,-7.909
PM48_34,4JT6,5,-7.873
PM48_34,4JT6,6,-7.723
PM48_34,4JT6,7,-7.391
PM48_34,4JT6,8,-7.386
PM48_34,4JT6,9,-7.196
PM48_35,4L23,1,-8.295
PM48_35,4L23,2,-8.277
PM48_35,4L23,3,-8.089
PM48_35,4L23,4,-7.637
PM48_35,4L23,5,-7.283
PM48_35,4L23,6,-7.126
PM48_35,4L23,7,-7.067
PM48_35,4L23,8,-7.034
PM48_35,4L23,9,-6.995
PM48_35,4JT6,1,-8.775
PM48_35,4JT6,2,-8.338
PM48_35,4JT6,3,-8.179
PM48_35,4JT6,4,-7.985
PM48_35,4JT6,5,-7.862
PM48_35,4JT6,6,-7.829
PM48_35,4JT6,7,-7.816
PM48_35,4JT6,8,-7.76
PM48_35,4JT6,9,-7.565
PM48_36,4L23,1,-8.316
PM48_36,4L23,2,-7.975
PM48_36,4L23,3,-7.372
PM48_36,4L23,4,-7.164
PM48_36,4L23,5,-7.067
PM48_36,4L23,6,-7.022
PM48_36,4L23,7,-7.007
PM48_36,4L23,8,-6.809
PM48_36,4L23,9,-6.596
PM48_36,4JT6,1,-9.298
PM48_36,4JT6,2,-7.959
PM48_36,4JT6,3,-7.359
PM48_36,4JT6,4,-7.322
PM48_36,4JT6,5,-7.187
PM48_36,4JT6,6,-7.089
PM48_36,4JT6,7,-6.86
PM48_36,4JT6,8,-6.748
PM48_36,4JT6,9,-6.735
PM48_37,4L23,1,-7.835
PM48_37,4L23,2,-7.757
PM48_37,4L23,3,-7.384
PM48_37,4L23,4,-7.339
PM48_37,4L23,5,-7.168
PM48_37,4L23,6,-7.159
PM48_37,4L23,7,-7.01
PM48_37,4L23,8,-6.956
PM48_37,4L23,9,-6.313
PM48_37,4JT6,1,-7.888
PM48_37,4JT6,2,-7.887
PM48_37,4JT6,3,-7.857
PM48_37,4JT6,4,-7.796
PM48_37,4JT6,5,-7.66
PM48_37,4JT6,6,-7.612
PM48_37,4JT6,7,-7.528
PM48_37,4JT6,8,-7.338
PM48_37,4JT6,9,-7.168
PM48_38,4L23,1,-8.752
PM48_38,4L23,2,-8.468
PM48_38,4L23,3,-8.428
PM48_38,4L23,4,-8.057
PM48_38,4L23,5,-7.969
PM48_38,4L23,6,-7.95
PM48_38,4L23,7,-7.923
PM48_38,4L23,8,-7.844
PM48_38,4L23,9,-7.044
PM48_38,4JT6,1,-9.412
PM48_38,4JT6,2,-8.852
PM48_38,4JT6,3,-8.821
PM48_38,4JT6,4,-8.425
PM48_38,4JT6,5,-8.11
PM48_38,4JT6,6,-7.954
PM48_38,4JT6,7,-7.821
PM48_38,4JT6,8,-7.689
PM48_38,4JT6,9,-7.567
PM48_39,4L23,1,-8.129
PM48_39,4L23,2,-7.956
PM48_39,4L23,3,-7.674
PM48_39,4L23,4,-7.631
PM48_39,4L23,5,-7.627
PM48_39,4L23,6,-7.48
PM48_39,4L23,7,-7.384
PM48_39,4L23,8,-7.124
PM48_39,4L23,9,-7.0
PM48_39,4JT6,1,-8.309
PM48_39,4JT6,2,-8.288
PM48_39,4JT6,3,-8.063
PM48_39,4JT6,4,-7.919
PM48_39,4JT6,5,-7.765
PM48_39,4JT6,6,-7.747
PM48_39,4JT6,7,-7.699
PM48_39,4JT6,8,-7.687
PM48_39,4JT6,9,-7.453
PM48_40,4L23,1,-7.547
PM48_40,4L23,2,-7.508
PM48_40,4L23,3,-7.376
PM48_40,4L23,4,-7.086
PM48_40,4L23,5,-7.009
PM48_40,4L23,6,-6.758
PM48_40,4L23,7,-6.63
PM48_40,4L23,8,-6.451
PM48_40,4L23,9,-6.26
PM48_40,4JT6,1,-8.02
PM48_40,4JT6,2,-7.985
PM48_40,4JT6,3,-7.944
PM48_40,4JT6,4,-7.74
PM48_40,4JT6,5,-7.504
PM48_40,4JT6,6,-7.392
PM48_40,4JT6,7,-7.332
PM48_40,4JT6,8,-7.319
PM48_40,4JT6,9,-6.851
PM48_41,4L23,1,-8.435
PM48_41,4L23,2,-7.685
PM48_41,4L23,3,-7.683
PM48_41,4L23,4,-7.426
PM48_41,4L23,5,-7.344
PM48_41,4L23,6,-7.275
PM48_41,4L23,7,-7.241
PM48_41,4L23,8,-7.205
PM48_41,4L23,9,-7.166
PM48_41,4JT6,1,-6.877
PM48_41,4JT6,2,-6.774
PM48_41,4JT6,3,-6.646
PM48_41,4JT6,4,-6.304
PM48_41,4JT6,5,-6.298
PM48_41,4JT6,6,-6.235
PM48_41,4JT6,7,-6.143
PM48_41,4JT6,8,-6.105
PM48_41,4JT6,9,-6.058
PM48_42,4L23,1,-7.898
PM48_42,4L23,2,-7.34
PM48_42,4L23,3,-7.186
PM48_42,4L23,4,-7.067
PM48_42,4L23,5,-6.934
PM48_42,4L23,6,-6.885
PM48_42,4L23,7,-6.79
PM48_42,4L23,8,-6.707
PM48_42,4L23,9,-6.612
PM48_42,4JT6,1,-8.239
PM48_42,4JT6,2,-8.085
PM48_42,4JT6,3,-7.918
PM48_42,4JT6,4,-7.788
PM48_42,4JT6,5,-7.768
PM48_42,4JT6,6,-7.712
PM48_42,4JT6,7,-7.466
PM48_42,4JT6,8,-7.326
PM48_42,4JT6,9,-7.279
PM48_43,4L23,1,-7.995
PM48_43,4L23,2,-7.566
PM48_43,4L23,3,-7.315
PM48_43,4L23,4,-7.094
PM48_43,4L23,5,-7.081
PM48_43,4L23,6,-6.771
PM48_43,4L23,7,-6.655
PM48_43,4L23,8,-6.581
PM48_43,4L23,9,-6.568
PM48_43,4JT6,1,-9.834
PM48_43,4JT6,2,-8.672
PM48_43,4JT6,3,-8.079
PM48_43,4JT6,4,-7.923
PM48_43,4JT6,5,-7.619
PM48_43,4JT6,6,-7.297
PM48_43,4JT6,7,-7.285
PM48_43,4JT6,8,-6.918
PM48_43,4JT6,9,-6.851
PM48_44,4L23,1,-8.013
PM48_44,4L23,2,-7.709
PM48_44,4L23,3,-7.633
PM48_44,4L23,4,-7.344
PM48_44,4L23,5,-7.287
PM48_44,4L23,6,-7.234
PM48_44,4L23,7,-6.93
PM48_44,4L23,8,-6.85
PM48_44,4L23,9,-6.673
PM48_44,4JT6,1,-8.35
PM48_44,4JT6,2,-8.095
PM48_44,4JT6,3,-7.857
PM48_44,4JT6,4,-7.83
PM48_44,4JT6,5,-7.621
PM48_44,4JT6,6,-7.571
PM48_44,4JT6,7,-7.508
PM48_44,4JT6,8,-7.491
PM48_44,4JT6,9,-7.413
PM48_45,4L23,1,-9.596
PM48_45,4L23,2,-9.075
PM48_45,4L23,3,-8.984
PM48_45,4L23,4,-8.92
PM48_45,4L23,5,-8.516
PM48_45,4L23,6,-8.494
